count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.72136,2.69579,170.09,178.601,15884,14936,
0,-8,-1.65024,137.671,-0.0528924,-1.52096,0.539185,0.6,10,-0.470647,140.381,-0.0150848,-1.78506,0.542465,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1,-27,-1.65024,137.612,-0.166241,-5.1723,0.539185,0.6,10,-0.470647,140.397,-0.0474116,-5.50227,0.542236,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2,-15,-1.65322,137.663,-0.241109,-7.24839,0.538956,0.6,-1,-0.473626,140.358,-0.0830896,-7.38768,0.542542,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3,-12,-1.65024,137.672,-0.226996,-5.79884,0.538956,0.6,1,-0.470647,140.388,-0.0954359,-6.39537,0.54216,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
4,-12,-1.65322,137.663,-0.159922,-3.23324,0.539108,0.6,5,-0.473626,140.378,-0.0747819,-4.18521,0.542389,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
5,-10,-1.65322,137.669,-0.109137,-1.32192,0.539108,0.6,6,-0.473626,140.375,-0.0661321,-2.09329,0.542465,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
6,-9,-1.65322,137.672,-0.0787749,-0.134779,0.539108,0.6,3,-0.470647,140.354,-0.0447257,-0.920241,0.542694,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
7,-7,-1.65322,137.678,-0.044986,0.515364,0.539108,0.6,1,-0.473626,140.372,-0.00378568,-0.373865,0.542389,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
8,-3,-1.6562,137.686,-0.0389386,0.799332,0.539185,0.6,2,-0.470647,140.352,0.0141208,-0.0780702,0.542694,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
9,3,-1.65322,137.704,-0.0459925,0.968564,0.539185,0.6,2,-0.464689,140.357,0.0777757,-0.0431249,0.542618,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
10,8,-1.65322,137.715,-0.0164906,1.14723,0.539261,0.6,-2,-0.452774,140.345,0.263349,-0.158777,0.542694,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
11,5,-1.65322,137.715,0.0201586,1.17867,0.539108,0.6,-8,-0.440859,140.351,0.549428,-0.247445,0.542465,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
12,-7,-1.6562,137.687,0.00980699,0.760324,0.538956,0.6,-14,-0.434902,140.325,0.799861,-0.390156,0.542694,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
13,-21,-1.65024,137.626,0.002895,-0.400392,0.539261,0.6,-14,-0.431923,140.336,0.867804,-0.580402,0.542542,0.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0
